frequency_hz,amplitude_v,reference_amplitude_v,gain_linear,gain_db,mode,run_id,curve_label,fir_mode,sample_rate_hz_nominal,power_tier_dbm,status,qc_analysis_pass,qc_recommended_pass,selection_preferred_power_dbm,selection_used_preferred_mode_power,source_kind,source_path,source_member,frequency_normalized_to_nyquist,frequency_normalized_to_fs
563656.7155102821,117.04958949137044,119.46109572220976,0.9798134596350351,-0.1771319792619672,default@2.4MHz,e2_sr2400000_f563657_idx32_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f563657_idx32_fir_default__pm30p0.npz,0.4697139295919017,0.23485696479595086
639342.9705533276,117.26096661299724,119.46109572220976,0.9815828818921214,-0.1614604800427301,default@2.4MHz,e2_sr2400000_f639343_idx33_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f639343_idx33_fir_default__pm30p0.npz,0.5327858087944397,0.26639290439721985
725192.1652807783,117.27233683182158,119.46109572220976,0.9816780611532491,-0.1606182929034567,default@2.4MHz,e2_sr2400000_f725192_idx34_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f725192_idx34_fir_default__pm30p0.npz,0.6043268044006486,0.3021634022003243
822568.9509489306,116.88167668460059,119.46109572220976,0.978407873944106,-0.18960121762192775,default@2.4MHz,e2_sr2400000_f822569_idx35_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f822569_idx35_fir_default__pm30p0.npz,0.6854741257907755,0.34273706289538775
933021.220386807,115.3322065248032,119.46109572220976,0.9654373737956689,-0.3055178576211837,default@2.4MHz,e2_sr2400000_f933021_idx36_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f933021_idx36_fir_default__pm30p0.npz,0.7775176836556725,0.38875884182783627
1058304.7131645689,110.58166830687735,119.46109572220976,0.9256709696018501,-0.670867123370896,default@2.4MHz,e2_sr2400000_f1058305_idx37_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1058305_idx37_fir_default__pm30p0.npz,0.8819205943038074,0.4409602971519037
1200410.9246754465,84.27624103863414,119.46109572220976,0.7054701828167295,-3.030426745543905,default@2.4MHz,e2_sr2400000_f1200411_idx38_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1200411_idx38_fir_default__pm30p0.npz,1.0003424372295386,0.5001712186147693
1361598.7627715343,28.627562049424455,119.46109572220976,0.23963920535262698,-12.408842584132314,default@2.4MHz,e2_sr2400000_f1361599_idx39_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1361599_idx39_fir_default__pm30p0.npz,1.1346656356429452,0.5673328178214726
1544430.4551645292,12.133503793444978,119.46109572220976,0.10156866317097711,-19.864805272371704,default@2.4MHz,e2_sr2400000_f1544430_idx40_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1544430_idx40_fir_default__pm30p0.npz,1.2870253793037743,0.6435126896518871
1751812.278372306,11.777801126675584,119.46109572220976,0.09859110244613217,-20.123245541521904,default@2.4MHz,e2_sr2400000_f1751812_idx41_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1751812_idx41_fir_default__pm30p0.npz,1.4598435653102548,0.7299217826551274
1987040.7556350883,11.326010946997934,119.46109572220976,0.09480920025490981,-20.462990336347048,default@2.4MHz,e2_sr2400000_f1987041_idx42_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1987041_idx42_fir_default__pm30p0.npz,1.6558672963625736,0.8279336481812868
2253855.0581592275,10.962092536182503,119.46109572220976,0.09176286614408201,-20.746660600671184,default@2.4MHz,e2_sr2400000_f2253855_idx43_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f2253855_idx43_fir_default__pm30p0.npz,1.8782125484660228,0.9391062742330114
2556496.4426541594,10.794508140923934,119.46109572220976,0.09036002956163292,-20.88047271341066,default@2.4MHz,e2_sr2400000_f2556496_idx44_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f2556496_idx44_fir_default__pm30p0.npz,2.1304137022117997,1.0652068511058999
2899775.6699763993,10.941539732363022,119.46109572220976,0.09159082014286943,-20.762961042162647,default@2.4MHz,e2_sr2400000_f2899776_idx45_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f2899776_idx45_fir_default__pm30p0.npz,2.416479724980333,1.2082398624901665
3289149.476561426,10.037491196666636,119.46109572220976,0.08402309669088782,-21.512026329566446,default@2.4MHz,e2_sr2400000_f3289149_idx46_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f3289149_idx46_fir_default__pm30p0.npz,2.7409578971345216,1.3704789485672608
3730807.3142266045,10.05535747317721,119.46109572220976,0.08417265397062447,-21.496579585357807,default@2.4MHz,e2_sr2400000_f3730807_idx47_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f3730807_idx47_fir_default__pm30p0.npz,3.109006095188837,1.5545030475944186
4231769.737153443,10.972522897441603,119.46109572220976,0.0918501779270189,-20.73839996132837,default@2.4MHz,e2_sr2400000_f4231770_idx48_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f4231770_idx48_fir_default__pm30p0.npz,3.5264747809612023,1.7632373904806011
4800000.0,12.76158198497161,119.46109572220976,0.1068262592756298,-19.426439579719876,default@2.4MHz,e2_sr2400000_f4800000_idx49_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f4800000_idx49_fir_default__pm30p0.npz,4.0,2.0
10000.0,0.9065535634939474,62.40925249524023,0.014525948112631018,-36.757110229842844,default@3.2MHz,e2_sr3200000_f10000_idx00_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f10000_idx00_fir_default__pm30p0.npz,0.00625,0.003125
11409.562167868598,0.9574569824400687,62.40925249524023,0.015341587091002109,-36.28259420381513,default@3.2MHz,e2_sr3200000_f11410_idx01_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f11410_idx01_fir_default__pm30p0.npz,0.007130976354917874,0.003565488177458937
13017.810886245812,1.0574745882726575,62.40925249524023,0.01694419570805319,-35.41958082079801,default@3.2MHz,e2_sr3200000_f13018_idx02_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f13018_idx02_fir_default__pm30p0.npz,0.008136131803903632,0.004068065901951816
14852.75225961782,1.2782440276676799,62.40925249524023,0.020481642970570233,-33.77270417225112,default@3.2MHz,e2_sr3200000_f14853_idx03_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f14853_idx03_fir_default__pm30p0.npz,0.009282970162261138,0.004641485081130569
16946.340027005997,1.5796700076361696,62.40925249524023,0.02531147136807393,-31.933652167192793,default@3.2MHz,e2_sr3200000_f16946_idx04_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f16946_idx04_fir_default__pm30p0.npz,0.010591462516878748,0.005295731258439374
19335.032005596495,1.9793386144259344,62.40925249524023,0.03171546742331023,-29.974577671539755,default@3.2MHz,e2_sr3200000_f19335_idx05_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f19335_idx05_fir_default__pm30p0.npz,0.01208439500349781,0.006042197501748905
22060.424968558225,2.516768244887748,62.40925249524023,0.04032684488697721,-27.888115104492943,default@3.2MHz,e2_sr3200000_f22060_idx06_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f22060_idx06_fir_default__pm30p0.npz,0.013787765605348891,0.006893882802674446
25169.979012836524,3.285218180013981,62.40925249524023,0.052639921945300254,-25.5736952673465,default@3.2MHz,e2_sr3200000_f25170_idx07_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f25170_idx07_fir_default__pm30p0.npz,0.015731236883022828,0.007865618441511414
28717.84403109062,4.2692494501282505,62.40925249524023,0.0684073158936466,-23.297948994153952,default@3.2MHz,e2_sr3200000_f28718_idx08_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f28718_idx08_fir_default__pm30p0.npz,0.017948652519431636,0.008974326259715818
32765.802679988257,5.533853183740463,62.40925249524023,0.08867039681596113,-21.044426959701145,default@3.2MHz,e2_sr3200000_f32766_idx09_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f32766_idx09_fir_default__pm30p0.npz,0.020478626674992662,0.010239313337496331
37384.346265744076,7.182347475098247,62.40925249524023,0.1150846579302648,-18.779651376288925,default@3.2MHz,e2_sr3200000_f37384_idx10_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f37384_idx10_fir_default__pm30p0.npz,0.02336521641609005,0.011682608208045024
42653.902282413335,9.26303464976218,62.40925249524023,0.14842406020595494,-16.569913845330987,default@3.2MHz,e2_sr3200000_f42654_idx11_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f42654_idx11_fir_default__pm30p0.npz,0.026658688926508335,0.013329344463254168
48666.234979338624,11.870634661794305,62.40925249524023,0.19020632658113704,-14.415500835923545,default@3.2MHz,e2_sr3200000_f48666_idx12_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f48666_idx12_fir_default__pm30p0.npz,0.03041639686208664,0.01520819843104332
55526.04334728653,15.061646621423893,62.40925249524023,0.2413367572792608,-12.347530539212116,default@3.2MHz,e2_sr3200000_f55526_idx13_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f55526_idx13_fir_default__pm30p0.npz,0.034703777092054085,0.017351888546027042
63352.7843506631,18.990300028437712,62.40925249524023,0.3042866124680158,-10.334343092775253,default@3.2MHz,e2_sr3200000_f63353_idx14_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f63353_idx14_fir_default__pm30p0.npz,0.03959549021916444,0.01979774510958222
72282.75315564635,23.63143330120584,62.40925249524023,0.3786527214535719,-8.435178349320223,default@3.2MHz,e2_sr3200000_f72283_idx15_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f72283_idx15_fir_default__pm30p0.npz,0.04517672072227897,0.022588360361139485
82471.45657940471,28.975081464966728,62.40925249524023,0.4642754128031989,-6.664486303701603,default@3.2MHz,e2_sr3200000_f82471_idx16_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f82471_idx16_fir_default__pm30p0.npz,0.051544660362127945,0.025772330181063972
94096.32109173918,34.82016656246405,62.40925249524023,0.5579327610937126,-5.068362732556606,default@3.2MHz,e2_sr3200000_f94096_idx17_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f94096_idx17_fir_default__pm30p0.npz,0.05881020068233699,0.029405100341168496
107359.78252639234,40.94531624587646,62.40925249524023,0.656077658501025,-3.6608950215626104,default@3.2MHz,e2_sr3200000_f107360_idx18_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f107360_idx18_fir_default__pm30p0.npz,0.06709986407899521,0.033549932039497604
122492.81130637263,47.311981439051216,62.40925249524023,0.7580924229569896,-2.4055568812016865,default@3.2MHz,e2_sr3200000_f122493_idx19_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f122493_idx19_fir_default__pm30p0.npz,0.0765580070664829,0.03827900353324145
139758.93457170532,53.05420521901699,62.40925249524023,0.8501015970839144,-1.4105833582740042,default@3.2MHz,e2_sr3200000_f139759_idx20_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f139759_idx20_fir_default__pm30p0.npz,0.08734933410731582,0.04367466705365791
159458.82525109517,57.61790531983496,62.40925249524023,0.9232269738245833,-0.6938303053431578,default@3.2MHz,e2_sr3200000_f159459_idx21_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f159459_idx21_fir_default__pm30p0.npz,0.09966176578193449,0.049830882890967244
181935.53799176653,60.6703963196606,62.40925249524023,0.9721378464561444,-0.24544297903336793,default@3.2MHz,e2_sr3200000_f181936_idx22_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f181936_idx22_fir_default__pm30p0.npz,0.11370971124485407,0.056854855622427036
207580.48312616753,61.8906150647115,62.40925249524023,0.9916897349384486,-0.07248364322049292,default@3.2MHz,e2_sr3200000_f207580_idx23_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f207580_idx23_fir_default__pm30p0.npz,0.1297378019538547,0.06486890097692735
236840.2427064202,62.312357369309005,62.40925249524023,0.9984474237063068,-0.013495985828629068,default@3.2MHz,e2_sr3200000_f236840_idx24_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f236840_idx24_fir_default__pm30p0.npz,0.14802515169151262,0.07401257584575631
270224.34730119887,62.40925249524023,62.40925249524023,1.0,0.0,default@3.2MHz,e2_sr3200000_f270224_idx25_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f270224_idx25_fir_default__pm30p0.npz,0.1688902170632493,0.08444510853162465
308314.14898047433,61.85371794178369,62.40925249524023,0.9910985225548262,-0.07766342542827949,default@3.2MHz,e2_sr3200000_f308314_idx26_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f308314_idx26_fir_default__pm30p0.npz,0.19269634311279646,0.09634817155639823
351772.94500262156,60.50807841665736,62.40925249524023,0.9695369836591479,-0.2687123961152038,default@3.2MHz,e2_sr3200000_f351773_idx27_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f351773_idx27_fir_default__pm30p0.npz,0.21985809062663847,0.10992904531331923
401357.5284981632,59.07930667285357,62.40925249524023,0.9466433951818182,-0.4762718174316799,default@3.2MHz,e2_sr3200000_f401358_idx28_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f401358_idx28_fir_default__pm30p0.npz,0.250848455311352,0.125424227655676
457931.36729418853,57.54998016785595,62.40925249524023,0.9221385911046621,-0.7040760511888956,default@3.2MHz,e2_sr3200000_f457931_idx29_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f457931_idx29_fir_default__pm30p0.npz,0.28620710455886783,0.14310355227943392
522479.64037601027,56.43891893588797,62.40925249524023,0.9043357623966478,-0.8734058886627593,default@3.2MHz,e2_sr3200000_f522480_idx30_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f522480_idx30_fir_default__pm30p0.npz,0.32654977523500645,0.16327488761750322
596126.3938315717,55.7570103180182,62.40925249524023,0.8934093598104003,-0.9789900390137283,default@3.2MHz,e2_sr3200000_f596126_idx31_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f596126_idx31_fir_default__pm30p0.npz,0.3725789961447323,0.18628949807236614
680154.1150328637,55.451815144116765,62.40925249524023,0.8885191366191401,-1.0266642814595761,default@3.2MHz,e2_sr3200000_f680154_idx32_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f680154_idx32_fir_default__pm30p0.npz,0.4250963218955398,0.2125481609477699
776026.0659199092,56.05167776682818,62.40925249524023,0.8981308944711855,-0.9332072843845102,default@3.2MHz,e2_sr3200000_f776026_idx33_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f776026_idx33_fir_default__pm30p0.npz,0.4850162911999432,0.2425081455999716
885411.7642999699,55.93660970723215,62.40925249524023,0.8962871284429864,-0.9510568084873118,default@3.2MHz,e2_sr3200000_f885412_idx34_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f885412_idx34_fir_default__pm30p0.npz,0.5533823526874811,0.2766911763437406
1010216.0568942724,52.784789060752566,62.40925249524023,0.8457846705466998,-1.4548038100606968,default@3.2MHz,e2_sr3200000_f1010216_idx35_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f1010216_idx35_fir_default__pm30p0.npz,0.6313850355589202,0.3156925177794601
1152612.290411426,43.4929648704143,62.40925249524023,0.6968993078987987,-3.1365993356856094,default@3.2MHz,e2_sr3200000_f1152612_idx36_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f1152612_idx36_fir_default__pm30p0.npz,0.7203826815071412,0.3601913407535706
1315080.158289855,26.419176704552864,62.40925249524023,0.4233214731512411,-7.4665940241146505,default@3.2MHz,e2_sr3200000_f1315080_idx37_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f1315080_idx37_fir_default__pm30p0.npz,0.8219250989311594,0.4109625494655797
1500448.882173858,6.453248373970334,62.40925249524023,0.10340210971862712,-19.709412004375178,default@3.2MHz,e2_sr3200000_f1500449_idx38_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f1500449_idx38_fir_default__pm30p0.npz,0.9377805513586612,0.4688902756793306
1711946.4800871578,8.931441974767097,62.40925249524023,0.14311086285560418,-16.886547995776663,default@3.2MHz,e2_sr3200000_f1711946_idx39_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f1711946_idx39_fir_default__pm30p0.npz,1.0699665500544737,0.5349832750272369
1953255.9792618207,8.219799689230149,62.40925249524023,0.13170802982870286,-17.60775493296039,default@3.2MHz,e2_sr3200000_f1953256_idx40_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f1953256_idx40_fir_default__pm30p0.npz,1.220784987038638,0.610392493519319
2228579.55251488,3.5069347990636444,62.40925249524023,0.05619254611856003,-25.00642578622478,default@3.2MHz,e2_sr3200000_f2228580_idx41_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f2228580_idx41_fir_default__pm30p0.npz,1.3928622203218,0.6964311101609
2542711.6950459303,3.5009280068770643,62.40925249524023,0.05609629769470592,-25.02131601687964,default@3.2MHz,e2_sr3200000_f2542712_idx42_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f2542712_idx42_fir_default__pm30p0.npz,1.5891948094037065,0.7945974047018532
2901122.7159593026,3.361615801264384,62.40925249524023,0.05386406128675816,-25.374018087954404,default@3.2MHz,e2_sr3200000_f2901123_idx43_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f2901123_idx43_fir_default__pm30p0.npz,1.8132016974745642,0.9066008487372821
3310053.9984353455,3.3968982310381945,62.40925249524023,0.054429401013852324,-25.283328899846307,default@3.2MHz,e2_sr3200000_f3310054_idx44_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f3310054_idx44_fir_default__pm30p0.npz,2.068783749022091,1.0343918745110454
3776626.6874150103,3.1208125384055116,62.40925249524023,0.05000560675908635,-26.019625974072007,default@3.2MHz,e2_sr3200000_f3776627_idx45_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f3776627_idx45_fir_default__pm30p0.npz,2.3603916796343816,1.1801958398171908
4308965.697489312,3.1190014249954223,62.40925249524023,0.04997658680871557,-26.024668153770335,default@3.2MHz,e2_sr3200000_f4308966_idx46_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f4308966_idx46_fir_default__pm30p0.npz,2.69310356093082,1.34655178046541
4916341.200471748,3.02852716917195,62.40925249524023,0.04852689381919655,-26.280350135102122,default@3.2MHz,e2_sr3200000_f4916341_idx47_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f4916341_idx47_fir_default__pm30p0.npz,3.0727132502948424,1.5363566251474212
5609330.056523614,2.931056797376667,62.40925249524023,0.04696510020850209,-26.564494933617986,default@3.2MHz,e2_sr3200000_f5609330_idx48_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f5609330_idx48_fir_default__pm30p0.npz,3.5058312853272584,1.7529156426636292
6400000.0,0.726682248878129,62.40925249524023,0.011643822347232102,-38.67808858648756,default@3.2MHz,e2_sr3200000_f6400000_idx49_fir_default__pm30p0,default@3.2MHz,default,3200000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr3200000_f6400000_idx49_fir_default__pm30p0.npz,4.0,2.0
